Date,Close,Volume,Open,High,Low
2019-8-9,275.75,172,273,276.75,272.75
2019-8-12,266.75,473,275.5,275.75,265.5
2019-8-13,266,264,264.25,268.75,263.25
2019-8-14,271.75,308,266.5,274.25,265.75
2019-8-15,267,259,272,272.75,264.5
2019-8-16,274.25,353,267,275,267
2019-8-19,271.75,412,274.25,276,268.5
2019-8-20,272,181,272.5,273.5,270.5
2019-8-21,270.25,151,274.25,274.25,268.25
2019-8-22,266.25,262,270,272,265
2019-8-23,267,245,268,268,264.5
2019-8-26,270,192,267,271,266.5
2019-8-27,267,158,268.75,271,266.75
2019-8-28,264.75,310,263.25,265.75,263
2019-8-29,270.25,308,265,271,264.25
2019-8-30,270,171,268,272,268
2019-9-3,265.25,238,269.25,270,265
2019-9-4,267.75,170,265.25,268,264.5
2019-9-5,268,166,266,268,265.25
2019-9-6,269,232,268,269.75,266.5
2019-9-9,269.25,163,268.75,270,267.25
2019-9-10,276,37,273,275.25,273
2019-9-11,279.75,1087,274.5,282.5,267
2019-9-12,283,396,280.5,283.25,280.25
2019-9-13,280.5,464,282.25,286,277.25
2019-9-16,281,278,281,283.75,278.25
2019-9-17,281.25,246,280,281.75,278.5
2019-9-18,277.75,253,281.25,281.5,277.25
2019-9-19,276.75,724,278,278,272.25
2019-9-20,275.75,130,276.25,277.75,275.25
2019-9-23,279.75,404,277.25,281,275
2019-9-24,276.25,2,278,278,278
2019-9-25,272.25,293,274.25,275,272
2019-9-26,270.25,258,272.75,272.75,269
2019-9-27,270,156,270.75,272,269.5
2019-9-30,275.75,278,271.5,276.75,270
2019-10-1,282,379,275.75,282.5,275.25
2019-10-2,282.75,332,280.75,284,279
2019-10-3,287,707,287,289,286.5
2019-10-4,286,627,286.75,293.75,285.75
2019-10-7,281.5,395,287.5,288.5,280.5
2019-10-8,286.75,,286.75,286.75,286.75
2019-10-9,284.5,221,282.5,285,281
2019-10-10,285.75,261,284,290.25,284
2019-10-11,289.25,331,288,291.5,286.5
2019-10-14,297.75,557,289.5,298,289.25
2019-10-15,296.5,607,297,302,293
2019-10-16,302.5,906,295.25,309,295.25
2019-10-17,298.75,333,301.5,305.75,297
2019-10-18,294.25,316,297,298.75,293.75
2019-10-21,288.5,540,294.25,295.75,287.25
2019-10-22,296.75,331,288.75,300,288.25
