Date,Humid
2016-1-23,71.09291667
2016-1-24,68.85458333
2016-1-25,66.21541667
2016-1-26,64.51
2016-1-27,71.47541667
2016-1-28,64.71458333
2016-1-29,69.48875
2016-1-30,69.19
2016-1-31,68.60541667
2016-2-1,73.535
2016-2-2,73.30291667
2016-2-3,72.41875
2016-2-4,73.75708333
2016-2-5,77.33333333
2016-2-6,73.44083333
2016-2-7,75.29083333
2016-2-8,79.05166667
2016-2-9,78.99875
2016-2-10,68.93791667
2016-2-11,75.18625
2016-2-12,76.97833333
2016-2-13,67.11083333
2016-2-14,62.31708333
2016-2-15,67.1125
2016-2-16,67.55375
2016-2-17,75.04291667
2016-2-18,78.81958333
2016-2-19,70.25708333
2016-2-20,72.59916667
2016-2-21,54.16416667
2016-2-22,61.94708333
2016-2-23,61.12291667
2016-2-24,62.77041667
2016-2-25,60.80375
2016-2-26,71.26375
2016-2-27,55.71625
2016-2-28,59.96666667
2016-2-29,56.65291667
2016-3-1,62.64625
2016-3-2,76.0025
2016-3-3,66.62625
2016-3-4,74.03375
2016-3-5,89.82166667
2016-3-6,68.245
2016-3-7,66.21916667
2016-3-8,64.18583333
2016-3-9,62.98416667
2016-3-10,60.42083333
2016-3-11,59.845
2016-3-12,52.19666667
2016-3-13,50.65913043
2016-3-14,55.99875
2016-3-15,48.53625
2016-3-16,49.60125
2016-3-17,56.33625
2016-3-18,73.64791667
2016-3-19,52.02916667
2016-3-20,47.25458333
2016-3-21,68.98416667
2016-3-22,54.76086957
2016-3-23,50.70958333
2016-3-24,51.31458333
2016-3-25,46.715
2016-3-26,44.3725
2016-3-27,29.17083333
2016-3-28,27.87583333
2016-3-29,43.03125
2016-3-30,50.75333333
2016-3-31,34.04041667
2016-4-1,57.03041667
2016-4-2,37.55208333
2016-4-3,38.31958333
2016-4-4,47.24833333
2016-4-5,33.83333333
2016-4-6,42.97958333
2016-4-7,30.25166667
2016-4-8,34.91416667
2016-4-9,44.73708333
2016-4-10,42.69208333
2016-4-11,33.60791667
2016-4-12,83.76333333
2016-4-13,67.13291667
2016-4-14,45.99875
2016-4-15,55.55958333
2016-4-16,94.57958333
2016-4-17,89.00583333
2016-4-18,47.20375
2016-4-19,40.78291667
2016-4-20,39.01833333
2016-4-21,28.78958333
