Date,Humid
2016-6-22,80.62606061
2016-6-23,66.20446809
2016-6-24,72.44
2016-6-25,67.22957447
2016-6-26,71.78122449
2016-6-27,72.67258065
2016-6-28,68.27617021
2016-6-29,58.89106383
2016-6-30,67.80086957
2016-7-1,74.29232143
2016-7-2,70.70978723
2016-7-3,89.42210526
2016-7-4,91.02535714
2016-7-5,86.91034483
2016-7-6,82.89203125
2016-7-7,88.32173333
2016-7-8,75.88416667
2016-7-9,69.9493617
2016-7-10,74.30708333
2016-7-11,75.439375
2016-7-12,74.34519231
2016-7-13,83.47
2016-7-14,83.64342857
2016-7-15,73.26297872
2016-7-16,76.79722222
2016-7-17,81.54322581
2016-7-18,81.86793651
2016-7-19,81.22515625
2016-7-20,84.9753125
2016-7-21,82.1876
2016-7-22,82.35768116
2016-7-23,79.54836735
2016-7-24,80.98297872
2016-7-25,86.19635417
2016-7-26,75.14617021
2016-7-27,78.35351852
2016-7-28,82.00691489
2016-7-29,81.87057692
2016-7-30,87.29614458
2016-7-31,85.73371795
2016-8-1,80.75614035
2016-8-2,83.9340678
2016-8-3,84.78671233
2016-8-4,81.99416667
2016-8-5,81.324
2016-8-6,73.16042553
2016-8-7,71.76319149
2016-8-8,76.63083333
2016-8-9,71.12833333
2016-8-10,74.20102041
2016-8-11,79.54666667
2016-8-12,84.76166667
2016-8-13,89.10033708
2016-8-14,82.8072549
2016-8-15,96.82765306
2016-8-16,87.78428571
2016-8-17,86.14479452
2016-8-18,79.590625
2016-8-19,81.88066667
2016-8-20,85.96108108
2016-8-21,73.50833333
2016-8-22,72.38869565
2016-8-23,76.2812
2016-8-24,84.134375
2016-8-25,82.80861538
2016-8-26,83.42774194
2016-8-27,85.0775
2016-8-28,82.16375
2016-8-29,80.2316
2016-8-30,88.61707692
2016-8-31,84.71631579
2016-9-1,72.62276596
2016-9-2,72.57446809
2016-9-3,74.68
2016-9-4,71.58666667
2016-9-5,75.02895833
2016-9-6,75.3875
2016-9-7,73.8212766
2016-9-8,89.53037037
2016-9-9,92.92777778
2016-9-10,86.92258824
2016-9-11,67.64270833
2016-9-12,67.60086957
2016-9-13,68.94625
2016-9-14,82.82080645
2016-9-15,78.21734694
2016-9-16,86.0454386
2016-9-17,83.71098592
2016-9-18,72.6254386
2016-9-19,66.33666667
2016-9-20,70.169375
2016-9-21,70.03541667
2016-9-22,65.78595745
2016-9-23,70.20270833
2016-9-24,80.90119403
2016-9-25,71.7002
2016-9-26,58.069
2016-9-27,51.06808511
2016-9-28,66.9684
2016-9-29,84.93930556
2016-9-30,90.85224719
2016-10-1,88.33433735
2016-10-2,87.61276316
2016-10-3,81.24328125
2016-10-4,71.99106383
2016-10-5,67.59234043
2016-10-6,83.69415584
2016-10-7,72.864
2016-10-8,60.38416667
2016-10-9,65.09145833
2016-10-10,67.0293617
2016-10-11,61.57791667
2016-10-12,78.2419403
2016-10-13,72.23491525
2016-10-14,69.91695652
2016-10-15,83.2659375
2016-10-16,79.58711864
2016-10-17,71.53458333
2016-10-18,66.4114
2016-10-19,70.06530612
2016-10-20,81.17767857
2016-10-21,67.74604167
2016-10-22,69.59854167
2016-10-23,64.791875
2016-10-24,64.4812
2016-10-25,68.72183673
2016-10-26,78.65271186
2016-10-27,82.4934
2016-10-28,83.45853659
2016-10-29,68.44146341
2016-10-30,74.4344
2016-10-31,80.97
2016-11-1,69.82875
2016-11-2,78.01910448
2016-11-3,89.94402439
2016-11-4,81.04913793
2016-11-5,76.5906383
2016-11-6,71.86083333
2016-11-7,68.75229167
2016-11-8,82.15560606
2016-11-9,71.16787234
2016-11-10,70.37765957
2016-11-11,65.57270833
2016-11-12,70.56333333
2016-11-13,66.75510638
2016-11-14,62.62404762
2016-11-15,79.58083333
2016-11-16,73.71166667
2016-11-17,64.88595745
2016-11-18,62.83019231
2016-11-19,57.0027451
2016-11-20,60.92520833
2016-11-21,63.48065217
2016-11-22,62.333125
2016-11-23,91.72578125
2016-11-24,85.59741379
2016-11-25,80.63693878
2016-11-26,82.38254902
2016-11-27,91.97273973
2016-11-28,90.47910448
2016-11-29,82.33367347
2016-11-30,81.92960784
2016-12-1,74.1227451
2016-12-2,76.96240741
2016-12-3,75.3782
2016-12-4,89.38095238
2016-12-5,92.64282051
2016-12-6,91.90736264
2016-12-7,66.64212766
2016-12-8,67.72843137
2016-12-9,70.33057692
2016-12-10,71.14173077
2016-12-11,69.51542373
2016-12-12,79.01688525
2016-12-13,76.73375
2016-12-14,61.46354167
2016-12-15,52.95673913
2016-12-16,69.68472222
2016-12-17,92.15306818
2016-12-18,77.68328358
2016-12-19,75.71808511
2016-12-20,67.5475
2016-12-21,72.84893617
2016-12-22,72.34714286
2016-12-23,85.75553191
2016-12-24,92.685
2016-12-25,95.60553191
2016-12-26,88.71096386
2016-12-27,65.75104167
2016-12-28,73.29354167
