date,ke_Close,ke_Volume,ke_Open,ke_High,ke_Low,zo_Close,zo_Volume,zo_Open,zo_High,zo_Low,zr_Close,zr_Volume,zr_Open,zr_High,zr_Low,zw_Close,zw_Volume,zw_Open,zw_High,zw_Low
2016-11-01,413.75,16836.0,414.5,419.0,411.5,219.5,751.0,224.5,229.5,220.25,9.88,498.0,10.23,10.27,10.065,414.25,65886.0,415.5,417.0,408.75
2016-10-31,414.75,17010.0,415.0,417.25,411.5,220.5,,220.5,220.5,220.5,10.15,498.0,10.23,10.27,10.065,416.25,65886.0,415.5,417.0,408.75
2016-10-28,411.25,10652.0,415.0,419.5,410.75,223.75,1457.0,230.0,240.5,221.5,10.155,2120.0,10.42,10.46,10.1,408.5,43537.0,412.5,417.5,407.25
2016-10-27,417.0,14242.0,417.0,421.5,414.75,232.0,312.0,213.0,216.5,210.25,10.42,1281.0,10.35,10.43,10.31,414.5,59496.0,414.0,418.75,411.25
2016-10-26,417.0,14804.0,415.75,421.75,412.5,215.0,312.0,213.0,216.5,210.25,10.26,1327.0,10.125,10.36,10.05,411.5,69000.0,411.5,414.0,402.75
2016-10-25,413.5,12236.0,413.0,417.25,409.5,212.0,437.0,216.0,216.0,210.5,10.095,1235.0,10.18,10.18,10.05,404.25,58010.0,403.0,406.75,398.75
2016-10-24,412.5,22924.0,423.0,424.5,410.75,213.25,712.0,211.0,219.0,212.5,10.105,1424.0,9.87,10.395,9.84,402.5,80860.0,403.25,416.75,400.75
2016-10-21,421.5,11283.0,425.5,425.5,420.5,218.25,729.0,210.25,218.75,209.25,10.29,1310.0,10.295,10.38,10.255,414.5,37252.0,414.0,418.5,413.25
2016-10-20,423.0,16092.0,426.0,428.25,421.5,210.5,773.0,208.75,209.25,202.5,10.325,1148.0,10.195,10.4,10.25,417.0,48329.0,416.5,422.75,415.25
2016-10-19,425.25,24968.0,422.25,427.25,417.25,209.0,773.0,208.75,209.25,202.5,10.405,953.0,10.4,10.47,10.37,420.25,59981.0,420.25,422.25,413.0
2016-10-18,421.75,18045.0,422.0,427.0,418.25,203.75,1006.0,197.75,205.75,197.5,10.42,1023.0,10.36,10.435,10.295,420.0,59033.0,418.75,425.5,418.25
2016-10-17,422.0,14386.0,421.0,423.75,413.25,200.0,398.0,199.5,202.25,197.0,10.405,1098.0,10.305,10.42,10.155,423.75,65683.0,423.0,425.75,416.0
2016-10-14,417.75,21110.0,417.0,423.75,412.5,198.75,350.0,196.25,200.0,195.75,10.16,812.0,10.21,10.37,10.16,421.0,101714.0,420.5,428.25,414.75
2016-10-13,414.0,23728.0,413.75,415.0,397.25,195.75,862.0,199.0,199.5,191.0,10.23,663.0,10.2,10.245,10.12,416.0,104779.0,416.0,417.0,396.5
2016-10-12,398.5,21217.0,404.5,412.25,397.0,198.0,752.0,194.5,203.0,197.5,10.18,1050.0,10.355,10.45,10.125,396.75,93826.0,396.75,414.0,396.0
2016-10-11,406.25,15919.0,406.0,409.25,401.75,199.0,736.0,195.5,201.75,196.5,10.395,917.0,10.31,10.4,10.22,407.25,67512.0,407.25,408.75,401.25
2016-10-10,407.0,13787.0,405.5,408.75,403.5,197.0,903.0,193.5,198.0,192.25,10.235,356.0,10.12,10.255,10.04,403.75,65400.0,403.5,405.25,395.75
2016-10-07,403.0,17464.0,408.5,410.0,401.75,190.75,795.0,188.0,194.25,188.0,10.095,274.0,10.145,10.17,10.005,394.75,60141.0,395.75,401.0,394.25
2016-10-06,405.0,19043.0,417.25,418.25,403.5,187.75,561.0,187.25,189.0,182.75,10.11,253.0,10.035,10.13,10.005,395.75,79558.0,396.75,409.5,393.5
2016-10-05,415.0,22563.0,414.0,416.75,401.25,184.0,384.0,184.0,184.0,179.25,10.04,260.0,10.075,10.09,9.975,405.0,79406.0,406.5,408.5,392.0
2016-10-04,403.0,18490.0,404.75,408.5,401.75,181.25,403.0,181.0,183.5,180.5,10.095,488.0,10.04,10.14,10.01,395.5,40459.0,394.75,398.25,392.5
2016-10-03,407.0,26176.0,412.5,414.75,403.0,183.0,765.0,180.0,183.75,178.5,10.065,959.0,9.835,10.365,9.835,395.5,71418.0,396.0,401.75,391.5
2016-09-30,415.5,26932.0,416.5,418.5,408.5,178.25,591.0,174.0,180.0,173.5,9.885,444.0,9.785,9.91,9.775,402.0,88103.0,402.0,403.75,390.0
2016-09-29,417.25,15619.0,417.25,425.0,416.5,176.0,258.0,174.0,177.0,174.0,9.77,471.0,9.725,9.815,9.67,399.0,46714.0,399.75,406.75,397.75
2016-09-28,421.25,11725.0,418.5,423.0,417.75,174.0,132.0,175.0,175.0,174.0,9.74,395.0,9.75,9.925,9.655,403.25,38996.0,402.0,407.25,401.75
2016-09-27,419.25,13561.0,414.75,420.25,410.75,174.5,153.0,174.0,175.25,172.5,9.78,211.0,9.72,9.8,9.655,404.0,58577.0,402.0,405.0,394.0
2016-09-26,414.0,11764.0,421.5,423.0,413.75,173.25,185.0,176.0,177.5,172.0,9.675,220.0,9.65,9.8,9.625,396.0,53771.0,396.25,407.0,395.25
2016-09-23,421.5,13888.0,421.5,425.75,416.25,177.0,112.0,176.75,178.0,176.25,9.65,202.0,9.66,9.79,9.63,404.75,43093.0,406.0,409.5,401.25
2016-09-22,420.75,9907.0,420.5,424.25,418.75,177.25,128.0,176.5,178.0,176.5,9.66,179.0,9.705,9.755,9.605,405.5,40080.0,409.5,411.75,404.25
2016-09-21,422.25,11013.0,415.25,423.25,414.25,176.25,448.0,177.25,178.0,174.5,9.675,325.0,9.83,9.83,9.625,407.75,36279.0,403.25,409.0,402.25
2016-09-20,418.5,13297.0,417.0,422.75,412.5,175.0,275.0,173.75,175.75,173.0,9.895,283.0,9.775,9.95,9.705,406.0,41782.0,405.0,410.0,401.5
2016-09-19,416.5,10301.0,416.25,421.75,412.5,173.0,340.0,175.5,177.0,172.75,9.76,162.0,9.825,9.915,9.735,404.0,44090.0,404.0,409.0,399.75
2016-09-16,417.25,11025.0,417.0,420.25,410.5,175.75,343.0,172.75,176.5,172.25,9.815,162.0,9.785,9.875,9.67,403.25,48649.0,403.0,404.75,393.75
2016-09-15,416.0,11965.0,416.0,422.5,413.75,173.0,217.0,174.75,174.75,172.5,9.79,293.0,9.87,9.97,9.65,399.5,41845.0,399.0,406.75,398.0
2016-09-14,418.25,14325.0,413.25,419.0,409.5,174.5,432.0,173.0,178.75,173.0,9.895,789.0,9.58,9.93,9.5,403.0,54682.0,398.5,404.25,395.0
2016-09-13,415.75,17973.0,423.5,424.25,413.5,173.75,407.0,173.0,177.0,171.0,9.615,276.0,9.725,9.805,9.54,401.0,50975.0,401.0,411.0,399.0
2016-09-12,423.75,19408.0,423.0,424.5,413.0,174.75,287.0,175.0,177.75,174.25,9.74,557.0,9.85,9.82,9.55,409.25,72426.0,408.75,410.0,400.0
2016-09-09,418.5,16420.0,417.25,419.0,411.5,177.25,325.0,178.0,179.5,176.5,9.515,339.0,9.615,9.615,9.45,403.5,47243.0,405.0,406.0,396.75
2016-09-08,418.0,17314.0,413.25,418.5,410.25,177.75,210.0,175.25,178.0,174.0,9.54,743.0,9.63,9.67,9.525,406.0,45913.0,404.75,406.75,398.25
2016-09-07,411.0,12659.0,411.0,415.0,408.75,174.75,399.0,175.75,176.25,172.75,9.56,289.0,9.55,9.635,9.505,402.75,46846.0,401.75,405.0,396.0
2016-09-06,410.25,14018.0,406.5,416.0,408.25,173.5,333.0,178.5,178.5,173.0,9.52,286.0,9.645,9.68,9.505,398.5,43916.0,398.5,402.75,394.75
2016-09-02,410.25,17931.0,411.0,413.75,405.0,173.5,271.0,180.0,181.5,177.75,9.52,563.0,9.755,9.705,9.415,398.5,42793.0,398.75,401.5,393.0
2016-09-01,413.25,17931.0,411.0,413.75,405.0,178.0,271.0,180.0,181.5,177.75,9.69,563.0,9.755,9.705,9.415,399.25,42793.0,395.25,401.5,393.0
2016-08-31,406.5,24006.0,406.25,408.75,398.5,180.75,449.0,175.75,181.25,175.75,9.42,707.0,9.545,9.77,9.35,394.75,59968.0,393.75,397.25,389.5
2016-08-30,397.5,28778.0,397.0,403.75,395.0,176.0,384.0,177.5,178.25,172.25,9.43,800.0,9.55,9.58,9.395,388.25,66011.0,388.5,395.75,386.75
2016-08-29,396.75,38599.0,397.0,405.75,396.0,177.5,941.0,177.5,180.0,174.25,9.52,1463.0,9.72,9.83,9.51,392.25,90610.0,393.0,400.75,391.5
2016-08-26,402.25,34285.0,415.25,433.5,415.5,179.0,564.0,188.75,188.75,182.0,9.705,895.0,10.0,10.24,9.87,397.0,97558.0,407.25,424.5,405.0
2016-08-25,416.75,34285.0,415.25,433.5,415.5,185.25,564.0,188.75,188.75,182.0,9.925,895.0,10.0,10.24,9.87,407.5,97558.0,407.25,424.5,405.0
2016-08-24,432.25,17413.0,432.25,436.0,431.0,189.0,401.0,187.75,189.5,184.25,9.9,738.0,10.08,10.16,9.89,423.75,52261.0,427.5,429.75,423.0
2016-08-23,434.0,22937.0,434.0,435.25,428.5,184.75,498.0,184.5,187.25,182.0,10.085,1020.0,10.32,10.44,10.08,426.25,51675.0,431.5,429.25,423.25
2016-08-22,433.5,27563.0,437.0,440.0,432.5,186.25,298.0,189.5,188.25,186.0,10.355,673.0,10.3,10.58,10.31,427.5,71588.0,429.0,435.25,427.0
2016-08-19,440.0,17660.0,444.25,449.75,442.0,187.75,359.0,183.5,185.75,183.5,10.575,850.0,10.3,10.385,10.29,435.25,56668.0,444.5,449.25,439.5
2016-08-18,444.75,17660.0,444.25,449.75,442.0,184.5,359.0,183.5,185.75,183.5,10.31,850.0,10.3,10.385,10.29,444.75,56668.0,444.5,449.25,439.5
2016-08-17,446.75,21427.0,445.5,447.5,439.25,183.75,231.0,184.5,185.75,183.0,10.32,1199.0,10.075,10.37,10.105,444.25,55825.0,442.25,444.75,437.5
2016-08-16,444.0,21830.0,435.5,444.75,434.25,185.75,448.0,187.25,187.75,184.75,10.225,870.0,10.065,10.505,10.155,443.0,52598.0,439.75,443.75,435.75
2016-08-15,437.25,23953.0,411.25,415.5,406.25,187.25,562.0,186.5,188.0,185.0,10.435,1235.0,10.55,10.655,10.16,439.5,62786.0,436.75,443.0,432.25
2016-08-12,411.75,26030.0,411.25,417.0,405.25,186.5,299.0,182.25,184.5,180.0,10.245,553.0,9.345,9.725,9.3,438.25,56227.0,435.25,440.5,425.25
2016-08-11,416.25,26119.0,413.0,415.5,408.5,181.25,444.0,184.5,185.0,179.0,9.655,842.0,9.52,9.545,9.31,440.0,72868.0,442.75,443.5,434.5
2016-08-10,412.25,26119.0,413.0,415.5,408.5,182.0,444.0,184.5,185.0,179.0,9.315,842.0,9.52,9.545,9.31,437.0,72868.0,442.75,443.5,434.5
2016-08-09,411.75,23905.0,410.75,416.5,407.0,183.5,349.0,186.5,185.0,183.0,9.52,472.0,9.68,9.695,9.505,441.5,87046.0,418.0,427.5,414.5
2016-08-08,410.0,22180.0,409.5,413.25,407.0,184.0,296.0,186.0,186.5,183.5,9.7,654.0,9.71,9.8,9.61,417.0,83056.0,417.0,419.25,411.5
2016-08-05,409.75,32045.0,407.5,417.0,405.0,185.5,561.0,186.0,188.0,182.0,9.66,377.0,9.39,9.405,9.285,417.0,106307.0,414.5,418.5,403.0
2016-08-04,411.75,32045.0,407.5,417.0,405.0,184.25,561.0,186.0,188.0,182.0,9.305,377.0,9.39,9.405,9.285,416.0,106307.0,414.5,418.5,403.0
2016-08-03,405.75,15496.0,414.0,416.0,404.75,185.75,1042.0,190.0,190.5,181.0,9.325,919.0,9.575,9.65,9.305,403.25,52030.0,413.0,416.0,402.5
2016-08-02,412.25,25015.0,409.0,417.75,405.25,189.0,585.0,191.0,192.5,188.5,9.545,330.0,9.57,9.68,9.52,410.25,62928.0,409.75,415.0,401.0
2016-08-01,406.5,16747.0,410.75,412.25,403.5,190.75,552.0,196.0,203.0,197.0,9.565,715.0,9.705,9.825,9.515,401.25,57984.0,409.25,410.5,399.25
2016-07-29,409.25,15922.0,408.0,412.5,403.5,197.5,724.0,197.25,200.0,195.0,9.685,687.0,9.855,9.955,9.725,406.0,57877.0,407.5,412.75,403.5
2016-07-28,409.75,15922.0,408.0,412.5,403.5,199.25,724.0,197.25,200.0,195.0,9.94,687.0,9.855,9.955,9.725,407.75,57877.0,407.5,412.75,403.5
2016-07-27,409.0,13947.0,414.25,417.5,406.75,197.25,567.0,196.75,197.5,194.0,9.77,632.0,9.815,9.905,9.755,410.25,53143.0,412.0,420.0,408.25
2016-07-26,412.5,13454.0,415.25,416.75,410.75,196.75,117.0,197.5,199.0,196.25,9.825,1097.0,10.06,10.16,9.8,414.75,43287.0,414.0,421.0,414.0
2016-07-25,412.0,21338.0,418.75,423.25,410.5,198.75,246.0,194.75,198.75,194.0,10.025,696.0,10.375,10.375,10.0,415.0,62141.0,416.0,429.25,414.0
2016-07-22,423.25,25551.0,404.5,419.75,400.0,199.5,155.0,204.0,205.0,200.25,10.36,396.0,10.61,10.615,10.37,429.0,79071.0,425.0,427.0,407.0
2016-07-21,419.0,25551.0,404.5,419.75,400.0,204.0,155.0,204.0,205.0,200.25,10.405,396.0,10.61,10.615,10.37,425.25,79071.0,425.0,427.0,407.0
2016-07-20,407.5,18948.0,411.0,413.25,404.75,204.5,103.0,202.75,204.75,201.75,10.61,249.0,10.755,10.79,10.61,417.75,65797.0,417.25,419.75,408.75
2016-07-19,406.75,17308.0,413.25,416.0,401.25,202.0,224.0,206.25,207.75,201.25,10.81,215.0,10.82,10.88,10.775,413.0,76226.0,413.0,423.75,406.5
2016-07-18,410.5,15688.0,412.0,419.0,408.5,202.75,107.0,205.0,205.0,201.0,10.785,196.0,10.74,10.83,10.645,418.0,51083.0,418.0,428.25,416.25
2016-07-15,420.0,20165.0,421.0,423.5,412.75,204.75,366.0,204.0,207.0,203.25,10.76,186.0,10.595,10.65,10.52,429.5,75291.0,424.75,439.75,424.0
2016-07-14,413.75,22203.0,417.0,429.75,415.0,203.5,235.0,203.25,209.75,203.25,10.52,186.0,10.595,10.65,10.52,424.75,70209.0,434.0,447.75,431.0
2016-07-13,417.75,21033.0,427.5,432.75,419.0,203.75,483.0,205.5,209.25,199.25,10.595,213.0,10.875,10.805,10.595,434.0,76628.0,438.0,451.75,436.75
2016-07-12,423.0,25116.0,422.0,424.0,410.25,205.75,373.0,209.75,208.5,204.25,10.68,237.0,10.85,10.845,10.625,438.5,73812.0,436.75,439.5,423.75
2016-07-11,416.75,16563.0,422.75,424.5,413.0,205.75,443.0,199.0,206.25,197.25,10.685,143.0,10.63,10.725,10.57,430.5,70177.0,430.5,442.0,426.5
2016-07-08,421.25,18422.0,420.25,424.75,410.5,197.5,306.0,197.75,200.75,195.75,10.625,290.0,10.9,10.93,10.56,435.0,71695.0,435.0,439.5,423.5
2016-07-07,412.25,17747.0,411.5,422.0,410.0,195.5,220.0,195.75,195.75,192.0,10.905,343.0,10.7,10.945,10.58,425.5,68787.0,425.5,438.75,424.25
2016-07-06,414.75,16392.0,414.0,417.0,406.5,193.5,324.0,193.0,195.0,190.25,10.59,380.0,10.325,10.7,10.26,428.5,60436.0,427.75,434.0,421.0
2016-07-05,416.5,20864.0,416.0,417.5,399.0,191.5,308.0,187.5,193.75,188.25,10.31,498.0,10.42,10.54,10.24,433.5,78350.0,434.0,434.5,415.75
2016-07-01,411.5,22907.0,417.0,422.5,409.0,192.75,655.0,201.5,203.75,190.75,10.45,500.0,10.645,10.79,10.44,430.25,82506.0,439.25,446.0,428.0
2016-06-30,422.5,34234.0,422.75,428.5,414.25,201.75,273.0,202.5,204.0,200.25,10.645,690.0,10.905,11.05,10.585,445.5,109975.0,447.0,453.5,436.0
2016-06-29,419.75,29408.0,419.0,431.5,418.25,201.25,354.0,205.0,205.0,199.0,10.9,855.0,10.925,11.075,10.875,444.5,85592.0,445.5,460.5,443.75
2016-06-28,428.25,32858.0,428.0,440.25,427.0,202.5,494.0,201.0,207.25,200.25,10.935,839.0,11.16,11.2,10.88,457.25,63832.0,457.25,467.5,456.25
2016-06-27,431.25,36614.0,430.5,445.75,430.75,200.75,686.0,206.0,208.0,200.0,11.095,688.0,10.97,11.16,10.905,458.25,63951.0,458.0,470.5,457.75
2016-06-24,441.0,26440.0,437.0,446.25,435.5,205.75,578.0,210.0,210.0,202.0,11.01,1089.0,10.95,11.23,10.87,465.0,82428.0,465.0,466.25,453.25
2016-06-23,445.5,17445.0,448.5,452.5,444.5,210.0,700.0,216.5,216.5,209.25,11.04,837.0,11.225,11.265,11.015,465.75,60012.0,466.0,475.0,465.0
2016-06-22,451.0,20499.0,455.25,457.0,450.75,216.75,623.0,213.25,217.25,212.5,11.23,1362.0,11.275,11.29,11.225,472.25,56359.0,476.0,478.25,471.5
2016-06-21,452.5,25350.0,465.0,472.0,452.25,216.25,502.0,218.0,221.75,215.5,11.295,587.0,11.375,11.375,11.235,472.5,54125.0,482.75,490.5,471.25
2016-06-20,469.0,15110.0,473.25,478.5,468.5,222.25,876.0,225.5,228.0,219.75,11.37,516.0,11.585,11.705,11.345,487.5,46125.0,487.5,495.0,486.5
2016-06-17,478.5,15357.0,473.75,479.25,468.0,225.25,738.0,203.0,210.25,203.0,11.56,529.0,11.58,11.61,11.55,494.75,49268.0,490.75,495.75,485.0
2016-06-16,468.5,16969.0,476.25,477.25,467.75,204.5,696.0,204.5,205.0,200.5,11.585,416.0,11.935,11.995,11.555,484.75,47302.0,490.0,491.5,483.25
2016-06-15,474.5,18485.0,477.25,481.25,474.0,204.5,785.0,207.0,210.5,203.75,11.89,838.0,11.315,11.63,11.275,489.5,52063.0,502.0,503.25,489.0
2016-06-14,476.5,24636.0,461.0,465.75,453.0,206.5,951.0,205.0,207.5,201.5,11.295,1168.0,11.16,11.32,11.15,497.75,101158.0,485.0,493.5,481.25
2016-06-13,460.75,33444.0,473.0,477.25,460.0,205.25,605.0,206.0,208.75,201.75,11.315,325.0,11.39,11.395,11.28,491.25,102644.0,498.75,503.25,490.75
2016-06-10,468.5,38310.0,468.25,486.75,468.0,201.75,1173.0,202.75,209.75,200.5,11.355,397.0,11.29,11.41,11.16,495.0,120863.0,494.75,512.5,494.25
2016-06-09,484.25,34963.0,480.0,492.0,479.5,205.25,1028.0,205.0,209.0,200.5,11.32,1399.0,11.5,11.52,11.15,510.25,101203.0,509.25,519.0,506.0
2016-06-08,492.75,37419.0,491.0,495.5,481.75,205.75,1318.0,205.0,206.75,197.25,11.53,630.0,11.5,11.875,11.38,519.5,133758.0,516.75,524.0,506.0
2016-06-07,485.0,38215.0,479.25,488.0,478.75,196.5,539.0,195.5,197.5,194.0,11.74,1006.0,11.71,11.79,11.56,509.0,108182.0,508.5,513.5,500.75
2016-06-06,481.25,28609.0,480.0,486.5,472.5,193.75,574.0,192.0,195.25,188.0,11.705,1166.0,11.39,11.72,11.24,507.5,113699.0,507.25,514.75,496.0
2016-06-03,474.0,30698.0,467.0,475.0,461.0,188.0,488.0,191.25,191.5,187.25,11.37,853.0,11.36,11.45,11.235,497.25,110552.0,496.0,498.25,482.25
2016-06-02,464.5,23731.0,457.0,468.75,455.0,190.75,818.0,191.75,191.75,187.75,11.37,1104.0,11.045,11.405,11.045,485.5,89419.0,483.0,487.0,472.75
2016-06-01,456.0,17857.0,450.25,457.75,447.0,190.25,852.0,187.75,190.5,186.75,10.995,718.0,10.83,11.035,10.82,473.75,63497.0,473.75,474.75,463.0
2016-05-31,447.25,22532.0,458.0,461.25,446.0,189.0,689.0,191.5,193.0,186.5,10.94,761.0,10.815,10.99,10.76,464.5,96966.0,464.75,483.75,463.5
2016-05-27,459.75,16374.0,462.0,463.75,458.0,193.0,407.0,191.75,194.0,191.25,10.765,1087.0,10.8,11.14,10.755,481.5,69938.0,480.75,484.75,478.5
2016-05-26,462.25,23442.0,458.75,464.25,450.5,191.25,373.0,193.5,194.0,189.75,11.06,589.0,11.25,11.45,11.0,481.25,96759.0,481.25,482.25,465.5
2016-05-25,451.0,19464.0,449.0,454.5,445.75,190.0,597.0,190.25,191.75,187.5,11.235,719.0,11.495,11.57,11.22,466.0,46823.0,466.0,469.0,463.0
2016-05-24,446.5,13681.0,445.0,453.75,443.75,188.75,587.0,189.75,190.25,188.25,11.57,487.0,11.6,11.675,11.565,464.0,65469.0,463.5,470.0,457.75
2016-05-23,447.0,12177.0,446.0,451.5,444.5,189.5,238.0,189.0,190.25,188.0,11.615,403.0,11.785,11.8,11.59,462.0,55795.0,462.5,469.0,461.0
2016-05-20,449.0,16370.0,448.0,456.0,446.0,189.5,329.0,189.25,190.75,187.5,11.77,400.0,11.8,11.82,11.71,467.75,59986.0,472.0,474.5,464.25
2016-05-19,448.0,22802.0,451.25,456.25,444.0,188.25,460.0,192.25,194.5,187.5,11.845,431.0,11.8,12.105,11.81,468.75,86369.0,471.5,479.5,462.5
2016-05-18,456.75,12914.0,453.75,461.0,453.25,193.5,226.0,194.0,197.75,192.75,12.145,592.0,12.055,12.145,11.86,480.0,60438.0,478.25,484.75,477.0
2016-05-17,457.75,18214.0,455.25,461.75,451.25,196.5,421.0,197.0,198.5,195.75,12.11,764.0,12.0,12.12,11.905,481.75,72298.0,474.25,484.5,472.75
2016-05-16,453.5,13853.0,454.75,456.25,448.75,197.0,453.0,196.0,197.75,192.0,11.93,742.0,11.95,12.03,11.605,474.75,48363.0,474.5,476.5,467.5
2016-05-13,456.0,19246.0,449.0,458.0,446.25,195.25,424.0,189.0,196.0,188.75,11.685,687.0,11.65,11.825,11.605,474.75,74783.0,475.0,477.5,464.75
2016-05-12,449.75,26703.0,450.25,450.25,441.25,191.75,259.0,192.0,192.5,188.0,11.815,1000.0,11.815,11.845,11.465,468.0,64767.0,470.0,468.25,457.25
2016-05-11,442.25,18466.0,448.0,449.25,441.25,188.25,294.0,193.0,193.25,187.25,11.49,349.0,11.31,11.5,11.3,459.0,53685.0,462.0,464.75,456.75
2016-05-10,448.25,24984.0,445.5,455.25,444.0,192.0,586.0,187.5,193.75,186.0,11.4,725.0,11.325,11.515,11.135,461.25,89006.0,462.75,468.75,455.25
2016-05-09,446.25,22040.0,454.0,455.25,444.0,189.5,690.0,194.5,196.0,185.5,11.215,612.0,11.245,11.375,10.76,456.5,64161.0,457.5,467.0,454.75
2016-05-06,453.5,13733.0,452.0,456.5,450.5,193.0,279.0,192.0,194.5,191.5,11.41,262.0,11.41,11.465,11.275,463.75,53288.0,465.75,470.25,462.0
2016-05-05,452.75,19183.0,457.5,459.0,450.5,192.5,380.0,192.5,195.25,191.25,11.375,414.0,11.395,11.5,11.245,463.25,72893.0,463.0,472.5,461.75
2016-05-04,457.75,16322.0,458.0,462.25,455.0,195.0,615.0,197.5,199.75,194.0,11.445,709.0,11.4,11.555,11.395,471.25,59826.0,474.0,476.5,468.75
2016-05-03,455.75,23552.0,473.25,478.5,455.25,199.0,588.0,205.0,206.75,196.0,11.445,705.0,11.31,11.46,11.21,470.75,115484.0,470.75,492.75,468.25
2016-05-02,474.25,17305.0,472.25,479.25,467.5,205.5,284.0,206.0,208.75,203.5,11.335,649.0,11.115,11.365,11.115,487.75,58415.0,485.5,490.0,481.25
2016-04-29,478.5,21882.0,477.25,479.5,469.0,205.75,376.0,206.5,207.25,202.25,11.115,422.0,11.06,11.15,10.925,488.5,70758.0,488.5,490.75,480.75
2016-04-28,474.5,23707.0,480.0,486.0,473.25,206.75,884.0,210.5,210.25,205.5,11.005,1222.0,10.865,11.22,10.99,485.5,83427.0,485.0,497.0,481.5
2016-04-27,476.5,23846.0,475.25,479.0,471.25,208.25,754.0,207.25,212.5,207.25,11.1,1978.0,11.27,11.285,10.85,483.5,71226.0,484.25,489.25,480.25
2016-04-26,478.0,24953.0,474.25,478.5,466.75,205.5,592.0,207.5,207.75,203.5,11.2,1505.0,11.25,11.39,11.09,487.75,87048.0,480.75,488.5,474.0
2016-04-25,473.75,29371.0,470.25,481.25,465.75,206.25,664.0,207.25,209.25,204.25,11.09,1826.0,10.935,11.175,10.74,477.75,104990.0,476.0,485.5,468.5
2016-04-22,473.5,32948.0,488.25,497.75,470.25,207.25,976.0,212.5,214.0,202.5,10.755,1739.0,10.93,10.945,10.715,474.0,150518.0,474.0,501.25,472.5
2016-04-21,500.0,31282.0,504.0,509.25,492.25,212.25,1687.0,221.5,224.75,211.0,10.925,1028.0,10.69,10.77,10.595,503.5,145697.0,500.25,518.5,497.75
2016-04-20,504.5,29365.0,503.0,505.25,485.75,214.75,1053.0,206.75,216.0,205.0,10.65,1110.0,10.355,10.69,10.305,512.25,107660.0,510.0,512.75,492.5
2016-04-19,487.75,21060.0,478.0,489.75,473.75,204.5,1032.0,190.75,197.0,190.75,10.36,750.0,10.245,10.375,10.2,494.25,99813.0,492.5,496.0,479.25
2016-04-18,475.5,24742.0,469.5,480.0,467.25,190.75,399.0,190.0,193.25,190.0,10.26,1058.0,10.165,10.4,10.055,481.0,100272.0,481.0,484.5,467.75
2016-04-15,468.25,22578.0,462.75,470.0,461.5,189.5,533.0,193.0,194.0,188.0,10.315,1249.0,10.215,10.46,10.185,467.5,84253.0,463.25,469.75,462.0
2016-04-14,465.75,17170.0,464.75,469.75,460.25,193.0,392.0,191.5,193.75,190.25,10.22,1966.0,9.9,10.27,9.825,466.75,88213.0,467.0,471.5,461.25
2016-04-13,465.0,22166.0,459.5,468.75,455.5,192.0,573.0,193.5,192.5,187.0,9.89,471.0,9.865,9.915,9.76,467.5,72539.0,468.25,472.5,456.5
2016-04-12,457.5,19471.0,457.75,462.25,453.25,187.5,705.0,185.25,189.0,185.0,9.785,911.0,9.945,10.0,9.75,458.75,85740.0,452.5,457.0,446.5
2016-04-11,454.25,36354.0,462.0,468.0,452.75,184.75,552.0,187.0,188.25,184.0,9.845,617.0,9.93,10.03,9.835,447.25,98255.0,447.25,458.75,446.0
2016-04-08,470.75,25578.0,457.25,462.0,453.75,187.0,887.0,186.25,189.25,185.25,9.95,875.0,9.855,9.97,9.835,460.25,75063.0,461.0,462.5,456.25
2016-04-07,454.25,19310.0,458.25,462.5,453.75,186.25,405.0,183.75,188.75,181.75,9.85,223.0,9.79,9.85,9.75,457.0,71619.0,460.75,465.25,456.75
2016-04-06,461.25,19018.0,462.0,472.75,458.5,183.5,351.0,182.25,186.0,181.0,9.745,283.0,9.795,9.84,9.735,463.0,73523.0,467.5,473.75,461.5
2016-04-05,473.5,12793.0,473.0,478.0,471.0,184.25,161.0,183.5,189.25,184.0,9.79,793.0,9.795,9.835,9.67,474.0,40089.0,474.0,476.5,470.0
2016-04-04,475.25,16096.0,478.0,480.5,471.0,187.0,237.0,187.75,189.75,185.75,9.8,405.0,9.795,9.855,9.715,474.75,50029.0,474.0,479.0,470.25
2016-04-01,477.75,16381.0,471.0,478.25,468.0,185.0,558.0,186.25,188.75,184.5,9.755,1153.0,9.585,9.785,9.525,475.75,56736.0,467.75,476.25,466.25
2016-03-31,476.25,26140.0,465.75,479.25,459.0,185.5,656.0,185.0,188.0,182.25,9.69,1736.0,10.06,10.235,9.425,473.5,111472.0,473.25,475.0,455.25
2016-03-30,465.75,24277.0,479.0,482.25,465.25,185.25,683.0,188.0,191.75,184.5,10.03,804.0,10.105,10.17,9.9,464.0,72763.0,463.25,477.5,463.0
2016-03-29,481.75,9929.0,481.5,484.0,476.75,189.75,238.0,192.0,192.0,188.5,10.065,656.0,10.205,10.23,10.03,476.75,47150.0,475.75,477.5,470.5
2016-03-28,477.0,14805.0,474.0,485.0,471.0,190.0,209.0,188.5,192.0,187.0,10.19,129.0,10.095,10.285,10.165,471.0,60748.0,471.0,477.25,463.5
2016-03-24,471.75,9839.0,472.0,473.0,467.75,187.0,260.0,187.5,188.75,183.75,10.265,550.0,10.25,10.32,10.125,463.0,36972.0,462.75,464.5,458.5
