date,Close,Volume,Open,High,Low
2022-07-20,870.5,13200.0,869.75,897.75,858.0
2022-07-19,869.25,15790.0,873.25,877.75,853.0
2022-07-18,874.0,15775.0,847.5,884.25,836.75
2022-07-15,837.5,16505.0,848.75,854.0,820.0
2022-07-14,848.75,15136.0,863.0,881.75,845.75
2022-07-13,862.25,16567.0,867.5,890.5,853.25
2022-07-12,867.75,17372.0,915.25,925.5,864.25
2022-07-11,915.25,20481.0,977.75,992.5,907.5
2022-07-08,945.75,20153.0,889.25,948.25,889.25
2022-07-07,889.25,22721.0,853.75,896.0,853.75
2022-07-06,851.5,21326.0,862.0,887.25,832.5
2022-07-05,862.0,22303.0,910.0,911.0,859.5
2022-07-01,913.5,18691.0,956.0,961.75,906.0
2022-06-30,951.75,22819.0,994.0,1007.25,950.75
2022-06-29,991.25,17578.0,990.0,1010.0,987.75
2022-06-28,990.25,24462.0,988.75,1003.5,978.75
2022-06-27,978.75,20786.0,996.0,1009.75,977.5
2022-06-24,998.25,22849.0,1012.25,1027.5,997.25
2022-06-23,1010.75,23408.0,1043.0,1044.0,1006.25
2022-06-22,1045.75,24474.0,1051.0,1072.75,1032.5
2022-06-21,1048.25,26998.0,1110.0,1112.75,1043.5
2022-06-17,1112.0,17229.0,1154.5,1160.0,1109.75
2022-06-16,1155.75,12929.0,1143.75,1166.75,1135.0
2022-06-15,1140.25,16711.0,1149.25,1152.25,1132.75
2022-06-14,1149.25,11736.0,1165.25,1168.25,1146.75
2022-06-13,1168.75,15898.0,1172.5,1190.0,1153.0
2022-06-10,1162.5,19254.0,1153.75,1167.75,1140.0
2022-06-09,1153.75,28339.0,1155.75,1163.5,1130.0
2022-06-08,1155.0,19721.0,1152.25,1168.0,1141.75
2022-06-07,1149.25,23515.0,1170.0,1177.0,1135.5
2022-06-06,1170.0,16422.0,1134.25,1184.75,1134.25
2022-06-03,1121.0,16596.0,1146.0,1157.5,1119.0
2022-06-02,1143.5,17856.0,1130.75,1163.0,1127.75
2022-06-01,1128.25,23269.0,1169.75,1177.5,1112.5
2022-05-31,1165.5,22058.0,1236.25,1237.25,1165.25
2022-05-27,1235.25,11472.0,1226.75,1251.0,1212.0
2022-05-26,1228.5,12692.0,1235.0,1249.0,1206.75
2022-05-25,1233.25,18565.0,1236.0,1239.75,1192.0
2022-05-24,1237.75,16114.0,1278.25,1291.5,1219.25
2022-05-23,1276.5,9356.0,1262.25,1282.25,1259.0
2022-05-20,1252.75,14159.0,1297.5,1300.0,1251.75
2022-05-19,1295.25,15471.0,1322.75,1345.25,1277.5
2022-05-18,1324.5,16930.0,1368.0,1368.0,1303.0
2022-05-17,1367.75,21136.0,1370.5,1379.25,1298.5
2022-05-16,1352.0,14407.0,1326.25,1352.0,1325.0
2022-05-13,1282.0,12079.0,1265.5,1292.0,1256.5
2022-05-12,1270.0,20585.0,1201.0,1270.5,1190.25
2022-05-11,1200.5,14731.0,1175.25,1207.25,1175.0
2022-05-10,1175.0,12287.0,1164.25,1179.0,1156.75
2022-05-09,1164.25,14550.0,1186.0,1200.0,1161.25
2022-05-06,1170.5,14313.0,1173.25,1189.25,1154.0
2022-05-05,1177.0,19647.0,1123.25,1180.0,1123.25
2022-05-04,1123.25,15659.0,1093.0,1134.0,1091.5
2022-05-03,1092.75,13336.0,1098.0,1114.75,1089.0
2022-05-02,1098.0,16606.0,1100.75,1117.75,1086.75
2022-04-29,1105.75,18665.0,1142.0,1152.75,1104.25
2022-04-28,1141.25,14675.0,1155.25,1162.75,1140.0
2022-04-27,1154.0,15376.0,1164.0,1165.25,1146.25
2022-04-26,1164.5,17412.0,1159.75,1181.75,1156.5
2022-04-25,1153.0,18944.0,1156.75,1163.75,1138.5
2022-04-22,1149.5,12790.0,1146.75,1157.25,1133.25
2022-04-21,1143.5,15050.0,1173.25,1174.0,1133.75
2022-04-20,1169.5,17673.0,1176.0,1191.5,1147.5
2022-04-19,1176.25,12752.0,1191.0,1202.25,1171.75
2022-04-18,1189.0,14423.0,1162.0,1198.0,1160.0
2022-04-14,1157.25,16290.0,1175.0,1190.5,1154.0
2022-04-13,1178.0,20966.0,1165.75,1184.0,1144.5
