date,relh
2018-05-30,59.81454545454546
2018-05-31,61.51
2018-06-01,63.26166666666666
2018-06-02,89.18869565217392
2018-06-03,90.39518518518518
2018-06-04,87.9
2018-06-05,88.76222222222222
2018-06-06,84.07333333333334
2018-06-07,89.37782608695652
2018-06-08,83.64269230769231
2018-06-09,75.06708333333333
2018-06-10,75.45458333333333
2018-06-11,71.20625
2018-06-12,66.32458333333334
2018-06-13,89.83827586206897
2018-06-14,92.5856
2018-06-15,78.6172
2018-06-16,70.76708333333333
2018-06-17,70.86458333333333
2018-06-18,73.77499999999999
2018-06-19,73.93124999999999
2018-06-20,64.85208333333334
2018-06-21,61.55478260869565
2018-06-22,63.031666666666666
2018-06-23,55.71041666666667
2018-06-24,56.76791666666667
2018-06-25,56.16
2018-06-26,56.66416666666667
2018-06-27,54.37
2018-06-28,58.54478260869565
2018-06-29,56.47291666666666
2018-06-30,59.622083333333336
2018-07-01,52.36608695652174
2018-07-02,51.346818181818186
2018-07-03,59.324999999999996
2018-07-04,56.9275
2018-07-05,57.09625
2018-07-06,50.678333333333335
2018-07-07,49.157916666666665
2018-07-08,54.69708333333333
2018-07-09,86.91384615384617
2018-07-10,76.55833333333334
2018-07-11,70.13250000000001
2018-07-12,61.23434782608696
2018-07-13,58.17090909090909
2018-07-14,58.10791666666666
2018-07-15,54.98833333333334
2018-07-16,51.084583333333335
2018-07-17,53.870000000000005
2018-07-18,50.286249999999995
2018-07-19,46.1275
2018-07-20,49.800000000000004
2018-07-21,66.48666666666666
2018-07-22,72.425
2018-07-23,61.9475
2018-07-24,61.0325
2018-07-25,65.94
2018-07-26,65.96958333333333
2018-07-27,62.33
2018-07-28,55.30875
2018-07-29,49.23541666666667
2018-07-30,54.74
2018-07-31,55.475
2018-08-01,59.51499999999999
2018-08-02,58.26708333333334
2018-08-03,53.13125
2018-08-04,63.0375
2018-08-05,79.53037037037038
2018-08-06,79.2724
2018-08-07,66.17958333333333
2018-08-08,50.524166666666666
2018-08-09,64.95038461538462
2018-08-10,51.48208333333333
2018-08-11,38.885
2018-08-12,42.32083333333333
2018-08-13,40.14791666666667
2018-08-14,34.535000000000004
2018-08-15,48.564166666666665
2018-08-16,67.4795652173913
2018-08-17,58.78541666666666
2018-08-18,49.80041666666667
2018-08-19,42.86708333333333
2018-08-20,64.7928
2018-08-21,70.01916666666666
2018-08-22,64.1812
2018-08-23,55.67083333333334
2018-08-24,43.680416666666666
2018-08-25,70.6152
2018-08-26,48.42041666666666
2018-08-27,39.53541666666667
2018-08-28,45.3375
2018-08-29,48.69708333333333
2018-08-30,38.91833333333333
2018-08-31,39.68416666666666
2018-09-01,38.59619047619047
2018-09-02,62.5528
2018-09-03,60.106
2018-09-04,51.20043478260869
2018-09-05,45.510416666666664
2018-09-06,34.09304347826087
2018-09-07,29.14625
2018-09-08,30.992500000000003
2018-09-09,26.970416666666665
2018-09-10,26.932083333333335
2018-09-11,27.2204347826087
2018-09-12,26.6008
2018-09-13,34.288260869565214
2018-09-14,43.19083333333333
2018-09-15,61.875416666666666
2018-09-16,50.55083333333334
2018-09-17,75.53535714285714
2018-09-18,70.13291666666667
2018-09-19,53.01869565217392
2018-09-20,63.4859090909091
2018-09-21,46.04708333333334
2018-09-22,46.159166666666664
2018-09-23,45.54208333333333
