Date, Open, High, Low, Close
01/30/17, 6.8811, 6.8839, 6.8811, 6.8817
01/27/17, 6.8796, 6.8818, 6.8792, 6.8811
01/26/17, 6.8836, 6.8836, 6.8752, 6.8794
01/25/17, 6.8588, 6.8849, 6.8568, 6.8836
01/24/17, 6.8540, 6.8604, 6.8460, 6.8587
01/23/17, 6.8765, 6.8765, 6.8394, 6.8540
01/20/17, 6.8712, 6.8795, 6.8643, 6.8765
01/19/17, 6.8393, 6.8790, 6.8332, 6.8716
01/18/17, 6.8546, 6.8730, 6.8310, 6.8393
01/17/17, 6.9010, 6.9033, 6.8546, 6.8546
01/16/17, 6.8998, 6.9025, 6.8920, 6.9010
01/13/17, 6.8915, 6.9054, 6.8865, 6.8998
01/12/17, 6.9370, 6.9378, 6.8915, 6.8915
01/11/17, 6.9221, 6.9378, 6.9215, 6.9371
01/10/17, 6.9375, 6.9378, 6.9215, 6.9222
01/09/17, 6.9185, 6.9400, 6.9182, 6.9375
01/06/17, 6.8889, 6.9400, 6.8760, 6.9185
01/05/17, 6.9350, 6.9500, 6.8683, 6.8887
01/04/17, 6.9606, 6.9611, 6.9350, 6.9351
01/03/17, 6.9455, 6.9616, 6.9447, 6.9607
01/02/17, 6.9448, 6.9472, 6.9447, 6.9451
12/30/16, 6.9553, 6.9557, 6.9430, 6.9448
12/29/16, 6.9590, 6.9594, 6.9526, 6.9557
12/28/16, 6.9526, 6.9598, 6.9522, 6.9591
12/27/16, 6.9457, 6.9526, 6.9457, 6.9525
12/26/16, 6.9463, 6.9493, 6.9430, 6.9493
12/23/16, 6.9504, 6.9504, 6.9460, 6.9463
12/22/16, 6.9424, 6.9520, 6.9421, 6.9503
12/21/16, 6.9509, 6.9524, 6.9420, 6.9424
12/20/16, 6.9540, 6.9573, 6.9455, 6.9508
12/19/16, 6.9593, 6.9603, 6.9390, 6.9541
12/16/16, 6.9443, 6.9603, 6.9443, 6.9593
12/15/16, 6.9051, 6.9443, 6.9047, 6.9443
12/14/16, 6.9017, 6.9060, 6.8999, 6.9051
12/13/16, 6.9069, 6.9069, 6.8999, 6.9017
12/12/16, 6.9077, 6.9174, 6.9069, 6.9069
12/09/16, 6.8799, 6.9077, 6.8799, 6.9077
12/08/16, 6.8805, 6.8805, 6.8766, 6.8799
12/07/16, 6.8820, 6.8914, 6.8800, 6.8805
12/06/16, 6.8810, 6.8820, 6.8674, 6.8820
12/05/16, 6.8865, 6.8885, 6.8800, 6.8810
12/02/16, 6.8865, 6.8908, 6.8752, 6.8865
12/01/16, 6.8947, 6.8953, 6.8826, 6.8865
11/30/16, 6.8969, 6.9020, 6.8798, 6.8947
11/29/16, 6.9114, 6.9139, 6.8850, 6.8970
11/28/16, 6.9236, 6.9236, 6.9009, 6.9113
11/25/16, 6.9212, 6.9255, 6.9073, 6.9236
11/24/16, 6.9202, 6.9257, 6.9136, 6.9213
11/23/16, 6.8877, 6.9202, 6.8855, 6.9202
11/22/16, 6.8928, 6.8994, 6.8801, 6.8876
11/21/16, 6.8883, 6.9053, 6.8744, 6.8927
11/18/16, 6.8792, 6.8949, 6.8724, 6.8883
11/17/16, 6.8752, 6.8833, 6.8674, 6.8793
11/16/16, 6.8532, 6.8839, 6.8491, 6.8752
11/15/16, 6.8480, 6.8649, 6.8396, 6.8532
11/14/16, 6.8151, 6.8570, 6.8071, 6.8479
11/11/16, 6.8019, 6.8243, 6.7984, 6.8151
11/10/16, 6.7675, 6.8087, 6.7675, 6.8021
11/09/16, 6.7846, 6.7913, 6.7550, 6.7675
11/08/16, 6.7757, 6.7927, 6.7727, 6.7847
11/07/16, 6.7540, 6.7808, 6.7540, 6.7758
11/04/16, 6.7681, 6.7713, 6.7526, 6.7540
11/03/16, 6.7571, 6.7728, 6.7544, 6.7680
11/02/16, 6.7653, 6.7687, 6.7571, 6.7571
11/01/16, 6.7733, 6.7819, 6.7616, 6.7651
10/31/16, 6.7983, 6.7983, 6.7667, 6.7734
10/28/16, 6.7865, 6.7985, 6.7736, 6.7983
10/27/16, 6.7692, 6.7894, 6.7654, 6.7866
10/26/16, 6.7799, 6.7864, 6.7641, 6.7693
10/25/16, 6.7723, 6.7867, 6.7703, 6.7798
10/24/16, 6.7624, 6.7801, 6.7597, 6.7728
10/21/16, 6.7432, 6.7747, 6.7428, 6.7624
10/20/16, 6.7342, 6.7528, 6.7245, 6.7433
10/19/16, 6.7368, 6.7452, 6.7301, 6.7340
10/18/16, 6.7369, 6.7447, 6.7307, 6.7369
10/17/16, 6.7296, 6.7422, 6.7291, 6.7368
10/14/16, 6.7270, 6.7338, 6.7212, 6.7296
10/13/16, 6.7214, 6.7331, 6.7155, 6.7271
10/12/16, 6.7240, 6.7295, 6.7090, 6.7213
10/11/16, 6.7053, 6.7271, 6.7040, 6.7235
10/10/16, 6.6728, 6.7129, 6.6728, 6.7052
10/07/16, 6.6710, 6.6836, 6.6660, 6.6728
10/06/16, 6.6730, 6.6806, 6.6656, 6.6709
10/05/16, 6.6738, 6.6791, 6.6659, 6.6731
10/04/16, 6.6716, 6.6778, 6.6629, 6.6737
10/03/16, 6.6711, 6.6805, 6.6370, 6.6715
09/30/16, 6.6666, 6.6780, 6.6637, 6.6711
09/29/16, 6.6728, 6.6818, 6.6616, 6.6667
09/28/16, 6.6700, 6.6865, 6.6651, 6.6862
09/27/16, 6.6697, 6.6801, 6.6641, 6.6699
09/26/16, 6.6724, 6.6743, 6.6561, 6.6696
09/23/16, 6.6646, 6.6742, 6.6622, 6.6724
09/22/16, 6.6736, 6.6790, 6.6515, 6.6644
09/21/16, 6.6639, 6.6795, 6.6630, 6.6735
09/20/16, 6.6664, 6.6768, 6.6586, 6.6639
09/19/16, 6.6701, 6.7320, 6.6642, 6.6671
09/16/16, 6.6737, 6.6786, 6.6656, 6.6701
09/15/16, 6.6712, 6.6896, 6.6654, 6.6736
09/14/16, 6.6779, 6.6871, 6.6649, 6.6719
09/13/16, 6.6800, 6.6858, 6.6713, 6.6778
09/12/16, 6.6876, 6.6894, 6.6736, 6.6801
09/09/16, 6.6650, 6.7028, 6.6591, 6.6876
09/08/16, 6.6626, 6.6704, 6.6561, 6.6649
09/07/16, 6.6768, 6.6816, 6.6560, 6.6625
09/06/16, 6.6760, 6.6865, 6.6676, 6.6767
09/05/16, 6.6822, 6.6896, 6.6726, 6.6768
09/02/16, 6.6686, 6.6984, 6.6667, 6.6822
09/01/16, 6.6779, 6.6839, 6.6661, 6.6692
08/31/16, 6.6808, 6.6871, 6.6728, 6.6778
08/30/16, 6.6797, 6.6860, 6.6714, 6.6845
08/29/16, 6.6685, 6.6862, 6.6681, 6.6796
08/26/16, 6.6544, 6.6788, 6.6529, 6.6685
08/25/16, 6.6601, 6.6625, 6.6505, 6.6543
08/24/16, 6.6436, 6.6673, 6.6340, 6.6602
08/23/16, 6.6513, 6.6572, 6.6348, 6.6435
08/22/16, 6.6523, 6.6849, 6.6354, 6.6512
08/19/16, 6.6312, 6.6605, 6.6253, 6.6523
08/18/16, 6.6490, 6.6490, 6.6160, 6.6311
08/17/16, 6.6239, 6.6546, 6.6174, 6.6490
08/16/16, 6.6385, 6.6434, 6.6045, 6.6238
08/15/16, 6.6408, 6.6549, 6.6268, 6.6389
08/12/16, 6.6334, 6.6575, 6.6243, 6.6408
08/11/16, 6.6368, 6.6466, 6.6225, 6.6304
08/10/16, 6.6550, 6.6600, 6.6255, 6.6367
08/09/16, 6.6611, 6.6663, 6.6524, 6.6552
08/08/16, 6.6438, 6.6660, 6.6438, 6.6572
08/05/16, 6.6410, 6.6468, 6.6410, 6.6438
08/04/16, 6.6300, 6.6410, 6.6300, 6.6410
08/03/16, 6.6380, 6.6380, 6.6261, 6.6300
08/02/16, 6.6400, 6.6490, 6.6380, 6.6380
08/01/16, 6.6550, 6.6550, 6.6325, 6.6400
07/29/16, 6.6570, 6.6570, 6.6488, 6.6550
07/28/16, 6.6688, 6.6700, 6.6560, 6.6570
07/27/16, 6.6712, 6.6747, 6.6670, 6.6688
07/26/16, 6.6745, 6.6834, 6.6677, 6.6712
07/25/16, 6.6819, 6.7057, 6.6747, 6.6752
07/22/16, 6.6743, 6.6830, 6.6638, 6.6819
07/21/16, 6.6780, 6.6877, 6.6665, 6.6744
07/20/16, 6.6975, 6.7006, 6.6706, 6.6779
07/19/16, 6.7011, 6.7093, 6.6898, 6.6974
07/18/16, 6.6924, 6.7086, 6.6664, 6.7012
07/15/16, 6.6812, 6.6940, 6.6769, 6.6924
07/14/16, 6.6867, 6.6910, 6.6785, 6.6818
07/13/16, 6.6848, 6.6953, 6.6794, 6.6868
07/12/16, 6.6915, 6.6948, 6.6800, 6.6828
07/11/16, 6.6881, 6.7028, 6.6877, 6.6915
07/08/16, 6.6813, 6.6972, 6.6755, 6.6881
07/07/16, 6.6919, 6.6978, 6.6753, 6.6814
07/06/16, 6.6784, 6.7002, 6.6755, 6.6925
07/05/16, 6.6659, 6.6869, 6.6607, 6.6787
07/04/16, 6.6564, 6.6707, 6.6378, 6.6694
07/01/16, 6.6414, 6.6734, 6.6414, 6.6564
06/30/16, 6.6352, 6.6568, 6.6316, 6.6415
06/29/16, 6.6521, 6.6570, 6.6231, 6.6353
06/28/16, 6.6544, 6.6554, 6.6406, 6.6520
06/27/16, 6.6128, 6.6556, 6.5867, 6.6548
06/24/16, 6.5805, 6.6476, 6.5721, 6.6128
06/23/16, 6.5750, 6.5865, 6.5656, 6.5804
06/22/16, 6.5929, 6.5945, 6.5713, 6.5722
06/21/16, 6.5786, 6.5941, 6.5713, 6.5928
06/20/16, 6.5836, 6.5836, 6.5693, 6.5797
06/17/16, 6.5882, 6.5950, 6.5828, 6.5836
06/16/16, 6.5792, 6.5947, 6.5705, 6.5881
06/15/16, 6.5960, 6.6010, 6.5757, 6.5791
06/14/16, 6.5819, 6.5965, 6.5791, 6.5960
06/13/16, 6.5720, 6.5888, 6.5620, 6.5820
06/10/16, 6.5623, 6.5752, 6.5579, 6.5720
06/09/16, 6.5605, 6.5672, 6.5560, 6.5624
06/08/16, 6.5696, 6.5757, 6.5580, 6.5606
06/07/16, 6.5580, 6.5782, 6.5577, 6.5695
06/06/16, 6.5518, 6.5795, 6.5518, 6.5580
06/03/16, 6.5848, 6.5989, 6.5483, 6.5518
06/02/16, 6.5790, 6.5874, 6.5698, 6.5849
06/01/16, 6.5824, 6.5970, 6.5678, 6.5751
05/31/16, 6.5852, 6.5891, 6.5747, 6.5822
05/30/16, 6.5630, 6.5873, 6.5630, 6.5853
05/27/16, 6.5579, 6.5701, 6.5511, 6.5630
05/26/16, 6.5541, 6.5635, 6.5488, 6.5580
05/25/16, 6.5566, 6.5650, 6.5531, 6.5541
05/24/16, 6.5549, 6.5624, 6.5498, 6.5569
05/23/16, 6.5464, 6.5609, 6.5359, 6.5550
05/20/16, 6.5444, 6.5550, 6.5390, 6.5464
05/19/16, 6.5407, 6.5523, 6.5359, 6.5445
05/18/16, 6.5203, 6.5510, 6.5174, 6.5405
05/17/16, 6.5140, 6.5285, 6.5111, 6.5204
05/16/16, 6.5319, 6.5321, 6.5140, 6.5145
05/13/16, 6.5184, 6.5378, 6.5035, 6.5319
05/12/16, 6.4902, 6.5217, 6.4885, 6.5185
05/11/16, 6.5173, 6.5215, 6.4850, 6.4903
05/10/16, 6.5170, 6.5246, 6.5118, 6.5171
05/09/16, 6.4965, 6.5255, 6.4965, 6.5169
05/06/16, 6.5118, 6.5118, 6.4840, 6.4965
05/05/16, 6.4967, 6.5133, 6.4913, 6.5118
05/04/16, 6.4919, 6.5088, 6.4874, 6.4968
05/03/16, 6.4741, 6.4919, 6.4714, 6.4918
05/02/16, 6.4741, 6.4742, 6.4740, 6.4741
04/29/16, 6.4786, 6.4883, 6.4621, 6.4741
04/28/16, 6.4950, 6.5020, 6.4713, 6.4784
04/27/16, 6.4901, 6.4977, 6.4886, 6.4950
04/26/16, 6.4923, 6.4991, 6.4843, 6.4902
04/25/16, 6.5068, 6.5073, 6.4854, 6.4888
04/22/16, 6.4819, 6.5068, 6.4768, 6.5068
04/21/16, 6.4690, 6.4859, 6.4679, 6.4820
04/20/16, 6.4592, 6.4752, 6.4528, 6.4691
04/19/16, 6.4765, 6.4780, 6.4543, 6.4593
04/18/16, 6.4781, 6.4831, 6.4683, 6.4764
04/15/16, 6.4821, 6.4883, 6.4696, 6.4781
04/14/16, 6.4747, 6.4892, 6.4744, 6.4822
04/13/16, 6.4634, 6.4824, 6.4587, 6.4749
04/12/16, 6.4580, 6.4709, 6.4555, 6.4632
04/11/16, 6.4673, 6.4760, 6.4419, 6.4583
04/08/16, 6.4651, 6.4827, 6.4598, 6.4673
04/07/16, 6.4760, 6.4825, 6.4573, 6.4650
04/06/16, 6.4775, 6.4918, 6.4726, 6.4761
04/05/16, 6.4815, 6.4825, 6.4670, 6.4773
04/04/16, 6.4787, 6.4883, 6.4585, 6.4814
04/01/16, 6.4487, 6.4865, 6.4464, 6.4787
03/31/16, 6.4669, 6.4691, 6.4458, 6.4492
03/30/16, 6.4970, 6.5098, 6.4608, 6.4668
03/29/16, 6.4903, 6.5140, 6.4881, 6.4970
03/28/16, 6.5204, 6.5289, 6.4762, 6.4892
03/25/16, 6.5159, 6.5267, 6.5132, 6.5204
03/24/16, 6.5071, 6.5241, 6.4987, 6.5158
03/23/16, 6.4909, 6.5112, 6.4861, 6.5070
03/22/16, 6.4856, 6.4959, 6.4820, 6.4910
03/21/16, 6.4716, 6.4895, 6.4716, 6.4853
03/18/16, 6.4750, 6.4824, 6.4633, 6.4716
03/17/16, 6.5220, 6.5220, 6.4730, 6.4750
03/16/16, 6.5103, 6.5255, 6.5103, 6.5220
03/15/16, 6.5000, 6.5156, 6.4982, 6.5103
03/14/16, 6.4961, 6.5015, 6.4879, 6.5000
03/11/16, 6.5086, 6.5086, 6.4770, 6.4961
03/10/16, 6.5130, 6.5240, 6.5086, 6.5086
03/09/16, 6.5039, 6.5204, 6.5011, 6.5130
03/08/16, 6.5141, 6.5199, 6.4973, 6.5038
03/07/16, 6.5027, 6.5237, 6.5027, 6.5133
03/04/16, 6.5332, 6.5348, 6.5026, 6.5027
03/03/16, 6.5510, 6.5510, 6.5259, 6.5331
03/02/16, 6.5521, 6.5523, 6.5496, 6.5510
03/01/16, 6.5540, 6.5541, 6.5404, 6.5521
02/29/16, 6.5433, 6.5960, 6.5404, 6.5540
02/26/16, 6.5382, 6.5454, 6.5254, 6.5433
02/25/16, 6.5286, 6.5400, 6.5246, 6.5385
02/24/16, 6.5259, 6.5403, 6.5225, 6.5283
02/23/16, 6.5234, 6.5331, 6.5159, 6.5258
02/22/16, 6.5225, 6.5383, 6.5100, 6.5224
02/19/16, 6.5200, 6.5276, 6.5145, 6.5225
02/18/16, 6.5240, 6.5361, 6.5116, 6.5159
02/17/16, 6.5180, 6.5330, 6.5121, 6.5242
02/16/16, 6.4994, 6.5216, 6.4912, 6.5177
02/15/16, 6.5733, 6.5740, 6.4905, 6.4995
02/12/16, 6.5759, 6.5798, 6.5690, 6.5733
02/11/16, 6.5743, 6.5805, 6.5665, 6.5758
02/10/16, 6.5743, 6.5827, 6.5675, 6.5745
02/09/16, 6.5722, 6.5802, 6.5665, 6.5747
02/08/16, 6.5736, 6.5881, 6.5672, 6.5742
02/05/16, 6.5661, 6.5799, 6.5596, 6.5736
02/04/16, 6.5796, 6.5831, 6.5600, 6.5677
02/03/16, 6.5852, 6.5865, 6.5711, 6.5797
02/02/16, 6.5784, 6.5888, 6.5741, 6.5852
02/01/16, 6.5761, 6.5791, 6.5760, 6.5784
01/29/16, 6.5753, 6.5817, 6.5678, 6.5761
01/28/16, 6.5780, 6.5826, 6.5698, 6.5721
01/27/16, 6.5795, 6.5890, 6.5710, 6.5783
01/26/16, 6.5815, 6.5918, 6.5748, 6.5796
01/25/16, 6.5789, 6.5859, 6.5664, 6.5814
01/22/16, 6.5813, 6.5854, 6.5744, 6.5789
01/21/16, 6.5840, 6.5864, 6.5731, 6.5812
01/20/16, 6.5811, 6.5869, 6.5707, 6.5840
01/19/16, 6.5795, 6.5885, 6.5620, 6.5814
01/18/16, 6.5836, 6.5850, 6.5728, 6.5779
01/15/16, 6.5915, 6.5953, 6.5734, 6.5836
01/14/16, 6.5769, 6.5964, 6.5692, 6.5913
01/13/16, 6.5714, 6.5804, 6.5642, 6.5767
01/12/16, 6.5661, 6.5849, 6.5617, 6.5713
01/11/16, 6.5934, 6.6010, 6.5599, 6.5666
01/08/16, 6.5942, 6.6043, 6.5787, 6.5934
01/07/16, 6.5590, 6.5991, 6.5529, 6.5938
01/06/16, 6.5263, 6.5648, 6.5182, 6.5591
01/05/16, 6.5376, 6.5406, 6.5123, 6.5262
01/04/16, 6.4931, 6.5408, 6.4862, 6.5377
01/01/16, 6.4931, 6.4939, 6.4919, 6.4931
12/31/15, 6.4904, 6.4974, 6.4790, 6.4935
12/30/15, 6.4848, 6.4961, 6.4805, 6.4903
12/29/15, 6.4886, 6.4911, 6.4724, 6.4845
12/28/15, 6.4627, 6.4933, 6.4569, 6.4885
12/25/15, 6.4801, 6.4801, 6.4618, 6.4627
12/24/15, 6.4785, 6.4828, 6.4719, 6.4801
12/23/15, 6.4791, 6.4829, 6.4694, 6.4784
12/22/15, 6.4803, 6.4848, 6.4683, 6.4757
12/21/15, 6.4827, 6.4847, 6.4751, 6.4804
12/18/15, 6.4863, 6.4919, 6.4767, 6.4827
12/17/15, 6.4716, 6.4935, 6.4680, 6.4854
12/16/15, 6.4702, 6.4781, 6.4565, 6.4749
12/15/15, 6.4573, 6.4705, 6.4543, 6.4702
12/14/15, 6.4558, 6.4644, 6.4540, 6.4569
12/11/15, 6.4391, 6.4649, 6.4340, 6.4558
12/10/15, 6.4285, 6.4421, 6.4254, 6.4392
12/09/15, 6.4172, 6.4328, 6.4107, 6.4291
12/08/15, 6.4059, 6.4214, 6.4024, 6.4173
12/07/15, 6.4006, 6.4129, 6.3920, 6.4091
12/04/15, 6.3977, 6.4049, 6.3894, 6.4006
12/03/15, 6.3992, 6.4021, 6.3850, 6.3871
12/02/15, 6.3966, 6.4029, 6.3935, 6.3992
12/01/15, 6.3975, 6.4035, 6.3939, 6.3952
11/30/15, 6.3964, 6.4034, 6.3844, 6.3975
11/27/15, 6.3896, 6.4048, 6.3870, 6.3964
11/26/15, 6.3870, 6.3942, 6.3829, 6.3895
11/25/15, 6.3887, 6.3940, 6.3829, 6.3875
11/24/15, 6.3881, 6.3946, 6.3801, 6.3891
11/23/15, 6.3885, 6.3942, 6.3832, 6.3862
11/20/15, 6.3824, 6.3904, 6.3764, 6.3885
11/19/15, 6.3855, 6.3890, 6.3767, 6.3821
11/18/15, 6.3793, 6.3892, 6.3769, 6.3850
11/17/15, 6.3716, 6.3831, 6.3654, 6.3795
11/16/15, 6.3738, 6.3794, 6.3621, 6.3713
11/13/15, 6.3696, 6.3793, 6.3613, 6.3738
11/12/15, 6.3689, 6.3744, 6.3592, 6.3696
11/11/15, 6.3626, 6.3725, 6.3571, 6.3689
11/10/15, 6.3635, 6.3693, 6.3557, 6.3626
11/09/15, 6.3515, 6.3680, 6.3459, 6.3635
11/06/15, 6.3453, 6.3632, 6.3422, 6.3515
11/05/15, 6.3365, 6.3550, 6.3329, 6.3450
11/04/15, 6.3379, 6.3428, 6.3308, 6.3355
11/03/15, 6.3374, 6.3413, 6.3289, 6.3375
11/02/15, 6.3161, 6.3463, 6.3112, 6.3353
10/30/15, 6.3546, 6.3594, 6.3136, 6.3161
10/29/15, 6.3606, 6.3647, 6.3495, 6.3545
10/28/15, 6.3527, 6.3642, 6.3509, 6.3614
10/27/15, 6.3552, 6.3576, 6.3469, 6.3533
10/26/15, 6.3542, 6.3552, 6.3390, 6.3552
10/23/15, 6.3562, 6.3623, 6.3440, 6.3542
10/22/15, 6.3502, 6.3634, 6.3446, 6.3562
10/21/15, 6.3479, 6.3542, 6.3413, 6.3495
10/20/15, 6.3591, 6.3667, 6.3436, 6.3478
10/19/15, 6.3529, 6.3643, 6.3255, 6.3591
10/16/15, 6.3457, 6.3600, 6.3413, 6.3529
10/15/15, 6.3470, 6.3514, 6.3394, 6.3465
10/14/15, 6.3438, 6.3530, 6.3389, 6.3471
10/13/15, 6.3241, 6.3471, 6.3196, 6.3428
10/12/15, 6.3447, 6.3478, 6.3191, 6.3226
10/09/15, 6.3526, 6.3559, 6.3414, 6.3447
10/08/15, 6.3559, 6.3659, 6.3483, 6.3528
10/07/15, 6.3568, 6.3611, 6.3467, 6.3563
10/06/15, 6.3542, 6.3609, 6.3510, 6.3580
10/05/15, 6.3552, 6.3610, 6.3357, 6.3545
10/02/15, 6.3562, 6.3612, 6.3476, 6.3552
10/01/15, 6.3565, 6.3619, 6.3507, 6.3562
09/30/15, 6.3638, 6.3678, 6.3519, 6.3565
09/29/15, 6.3659, 6.3724, 6.3538, 6.3620
09/28/15, 6.3754, 6.3758, 6.3607, 6.3659
09/25/15, 6.3813, 6.3884, 6.3652, 6.3754
09/24/15, 6.3810, 6.3875, 6.3752, 6.3804
09/23/15, 6.3769, 6.3921, 6.3724, 6.3837
09/22/15, 6.3711, 6.3812, 6.3688, 6.3740
09/21/15, 6.3639, 6.3754, 6.3592, 6.3711
09/18/15, 6.3649, 6.3709, 6.3591, 6.3639
09/17/15, 6.3705, 6.3746, 6.3605, 6.3658
09/16/15, 6.3701, 6.3785, 6.3659, 6.3715
09/15/15, 6.3688, 6.3765, 6.3646, 6.3691
09/14/15, 6.3734, 6.3750, 6.3624, 6.3687
09/11/15, 6.3863, 6.3863, 6.3674, 6.3734
09/10/15, 6.3774, 6.3897, 6.3691, 6.3863
09/09/15, 6.3649, 6.3778, 6.3639, 6.3774
09/08/15, 6.3688, 6.3693, 6.3597, 6.3649
09/07/15, 6.3701, 6.3713, 6.3646, 6.3688
09/04/15, 6.3559, 6.3701, 6.3559, 6.3701
09/03/15, 6.3543, 6.3604, 6.3506, 6.3559
09/02/15, 6.3634, 6.3697, 6.3517, 6.3553
09/01/15, 6.3784, 6.3820, 6.3595, 6.3640
08/31/15, 6.3872, 6.3893, 6.3712, 6.3759
08/28/15, 6.4030, 6.4097, 6.3841, 6.3872
08/27/15, 6.4103, 6.4160, 6.3986, 6.4038
08/26/15, 6.4142, 6.4256, 6.4029, 6.4113
08/25/15, 6.4041, 6.4200, 6.4010, 6.4125
08/24/15, 6.3870, 6.4094, 6.3870, 6.4040
08/21/15, 6.3868, 6.4036, 6.3842, 6.3870
08/20/15, 6.3973, 6.4003, 6.3844, 6.3880
08/19/15, 6.3946, 6.4038, 6.3901, 6.3977
08/18/15, 6.3974, 6.4150, 6.3874, 6.3938
08/17/15, 6.3907, 6.4081, 6.3903, 6.3961
08/14/15, 6.3994, 6.4337, 6.3769, 6.3907
08/13/15, 6.3860, 6.4417, 6.3845, 6.3995
08/12/15, 6.3257, 6.4496, 6.3206, 6.3861
08/11/15, 6.2104, 6.3294, 6.2058, 6.3255
08/10/15, 6.2097, 6.2218, 6.2037, 6.2104
08/07/15, 6.2105, 6.2184, 6.2023, 6.2097
08/06/15, 6.2111, 6.2150, 6.2038, 6.2106
08/05/15, 6.2123, 6.2147, 6.2023, 6.2111
08/04/15, 6.2112, 6.2154, 6.2048, 6.2123
08/03/15, 6.2077, 6.2190, 6.2013, 6.2112
07/31/15, 6.2095, 6.2156, 6.2048, 6.2077
07/30/15, 6.1997, 6.2183, 6.1997, 6.2096
07/29/15, 6.2073, 6.2141, 6.1991, 6.1997
07/28/15, 6.2117, 6.2141, 6.2044, 6.2089
07/27/15, 6.2085, 6.2179, 6.1886, 6.2089
07/24/15, 6.2137, 6.2140, 6.2044, 6.2085
07/23/15, 6.2079, 6.2167, 6.2044, 6.2134
07/22/15, 6.2107, 6.2145, 6.2033, 6.2080
07/21/15, 6.2104, 6.2145, 6.2040, 6.2112
07/20/15, 6.2110, 6.2163, 6.2027, 6.2113
07/17/15, 6.2116, 6.2143, 6.2038, 6.2110
07/16/15, 6.2092, 6.2144, 6.2026, 6.2116
07/15/15, 6.2094, 6.2145, 6.2028, 6.2084
07/14/15, 6.2107, 6.2144, 6.2040, 6.2094
07/13/15, 6.2115, 6.2141, 6.2018, 6.2070
07/10/15, 6.2092, 6.2151, 6.2015, 6.2115
07/09/15, 6.2086, 6.2137, 6.2029, 6.2119
07/08/15, 6.1996, 6.2145, 6.1996, 6.2087
07/07/15, 6.2082, 6.2161, 6.1974, 6.1996
07/06/15, 6.2048, 6.2149, 6.2036, 6.2086
07/03/15, 6.2042, 6.2123, 6.1994, 6.2048
07/02/15, 6.1989, 6.2096, 6.1974, 6.2034
07/01/15, 6.2052, 6.2117, 6.1954, 6.2005
06/30/15, 6.2071, 6.2141, 6.1953, 6.2081
06/29/15, 6.2090, 6.2135, 6.2036, 6.2086
06/26/15, 6.2094, 6.2098, 6.2071, 6.2090
06/25/15, 6.2072, 6.2124, 6.2050, 6.2094
06/24/15, 6.2072, 6.2127, 6.2017, 6.2059
06/23/15, 6.2106, 6.2144, 6.1993, 6.2077
06/22/15, 6.2098, 6.2142, 6.1820, 6.2105
06/19/15, 6.2091, 6.2149, 6.2043, 6.2098
06/18/15, 6.2097, 6.2146, 6.1988, 6.2090
06/17/15, 6.2094, 6.2147, 6.2045, 6.2096
06/16/15, 6.2098, 6.2140, 6.2039, 6.2093
06/15/15, 6.2068, 6.2148, 6.2039, 6.2086
06/12/15, 6.2075, 6.2134, 6.2026, 6.2068
06/11/15, 6.2058, 6.2120, 6.2017, 6.2082
06/10/15, 6.2038, 6.2115, 6.1976, 6.2067
06/09/15, 6.2045, 6.2112, 6.1995, 6.2053
06/08/15, 6.2016, 6.2131, 6.2002, 6.2058
06/05/15, 6.2014, 6.2120, 6.1936, 6.2016
06/04/15, 6.1992, 6.2068, 6.1941, 6.2008
06/03/15, 6.1956, 6.2029, 6.1888, 6.1993
06/02/15, 6.1987, 6.2033, 6.1936, 6.1971
06/01/15, 6.2004, 6.2338, 6.1934, 6.2007
05/29/15, 6.2023, 6.2061, 6.1919, 6.2004
05/28/15, 6.2012, 6.2080, 6.1951, 6.2047
05/27/15, 6.2071, 6.2111, 6.1967, 6.1992
05/26/15, 6.2026, 6.2103, 6.1976, 6.2041
05/25/15, 6.1974, 6.2120, 6.1967, 6.2033
05/22/15, 6.1955, 6.2027, 6.1902, 6.1974
05/21/15, 6.2020, 6.2066, 6.1921, 6.1977
05/20/15, 6.2069, 6.2110, 6.1970, 6.2020
05/19/15, 6.2043, 6.2117, 6.1972, 6.2060
05/18/15, 6.2054, 6.2207, 6.2037, 6.2043
05/15/15, 6.2016, 6.2148, 6.2016, 6.2054
05/14/15, 6.2043, 6.2090, 6.2000, 6.2016
05/13/15, 6.2089, 6.2130, 6.1993, 6.2021
05/12/15, 6.2078, 6.2145, 6.2042, 6.2098
05/11/15, 6.2071, 6.2217, 6.2037, 6.2073
05/08/15, 6.2060, 6.2146, 6.2019, 6.2143
05/07/15, 6.2020, 6.2127, 6.1966, 6.2059
05/06/15, 6.2083, 6.2105, 6.1920, 6.2013
05/05/15, 6.2096, 6.2143, 6.2004, 6.2078
05/04/15, 6.2134, 6.2248, 6.2041, 6.2100
05/01/15, 6.1991, 6.2140, 6.1665, 6.2134
04/30/15, 6.1964, 6.2100, 6.1947, 6.1992
04/29/15, 6.2038, 6.2098, 6.1936, 6.1967
04/28/15, 6.2170, 6.2237, 6.1965, 6.2028
04/27/15, 6.1935, 6.2234, 6.1913, 6.2171
04/24/15, 6.1974, 6.2024, 6.1888, 6.1935
04/23/15, 6.1947, 6.2026, 6.1894, 6.1972
04/22/15, 6.2008, 6.2056, 6.1891, 6.1937
04/21/15, 6.1994, 6.2068, 6.1946, 6.2020
04/20/15, 6.1953, 6.2086, 6.1925, 6.1994
